reaction_name	minFlux_mut	maxFlux_mut	minFlux_wt	maxFlux_wt	distinct_rxn_bool
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661091	0	21.2908996594539	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661315	0	21.2908996594774	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661275	0	21.2908996594464	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661323	0	21.2908996594439	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661321	0	21.2908996594467	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661086	0	21.2908996594467	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661047	0	21.2908996594781	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661094	0	21.290899659447	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661285	0	21.2908996597637	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.919179166109	0	21.2908996594514	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.919179166131	0	21.2908996594425	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661048	0	21.2908996594592	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661077	0	21.2908996594741	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661059	0	21.2908996594535	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661764	0	21.2908996594481	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661024	0	21.2908996594712	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.919179166107	0	21.2908996594708	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661027	0	21.2908996594737	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661311	0	21.2908996594426	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661081	0	21.2908996594442	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661345	0	21.2908996594709	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661258	0	21.2908996594497	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661259	0	21.2908996594704	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661313	0	21.2908996594798	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661083	0	21.2908996594466	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661032	0	21.2908996594505	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661323	0	21.2908996594489	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661345	0	21.2908996594743	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661264	0	21.2908996594711	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661748	0	21.2908996594709	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661069	0	21.2908996594705	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661024	0	21.2908996594724	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661049	0	21.2908996594475	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661279	0	21.2908996594702	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661317	0	21.2908996594741	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661102	0	21.2908996594437	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661093	0	21.2908996594506	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661042	0	21.2908996594703	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661283	0	21.2908996594713	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661106	0	21.2908996594484	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661027	0	21.2908996594039	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661099	0	21.2908996594747	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791660591	0	21.2908996594433	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661281	0	21.2908996594694	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661318	0	21.2908996594463	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661291	0	21.2908996594707	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661023	0	21.290899659445	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.919179166107	0	21.2908996594511	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791663367	0	21.2908996594741	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791660806	0	21.2908996594735	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661281	0	21.2908996594533	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661053	0	21.2908996594689	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661048	0	21.2908996594559	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661051	0	21.2908996594459	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.919179166133	0	21.2908996594495	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661046	0	21.2908996594501	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.919179166103	0	21.2908996594709	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661082	0	21.2908996594748	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661309	0	21.2908996594494	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661261	0	21.2908996594728	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661328	0	21.2908996594468	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661048	0	21.2908996594751	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661282	0	21.2908996594742	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661031	0	21.2908996594704	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791660565	0	21.290899659474	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.919179166135	0	21.2908996594464	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661026	0	21.2908996594708	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661027	0	21.290899659447	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661318	0	21.2908996594774	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661261	0	21.2908996594472	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661286	0	21.2908996594557	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661085	0	21.2908996594433	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661295	0	21.2908996595186	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661331	0	21.2908996594457	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661113	0	21.2908996594703	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661253	0	21.2908996594734	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661077	0	21.2908996594429	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661314	0	21.2908996594462	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661377	0	21.2908996594471	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661315	0	21.2908996594497	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661085	0	21.2908996594381	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661286	0	21.2908996594743	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791662997	0	21.2908996594736	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661312	0	21.2908996594906	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661072	0	21.2908996594497	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661245	0	21.2908996594459	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661274	0	21.2908996594624	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661026	0	21.2908996594498	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661285	0	21.2908996594734	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661055	0	21.2908996594698	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	20.9191791661312	0	21.2908996594491	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), cell envelope (arm)	0	2.41909525616151	0	1.99869073641448	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), cell envelope (No1)	0	2.41909525616339	0	1.99869073641669	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), cell envelope (No2)	0	0.819634557804084	0	0.696715739873518	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), cell envelope (arm)	0	2.41909525616115	0	1.99869073640826	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), cell envelope (No1)	0	2.41909525616734	0	1.99869073641034	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), cell envelope (No2)	0	0.81963455780354	0	0.696715739872401	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), cell envelope (arm)	0	2.41909525616339	0	1.99869073641492	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), cell envelope (No1)	0	2.4190952561592	0	1.99869073641161	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), cell envelope (No2)	0	0.819634557804949	0	0.696715739874659	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), cell envelope (arm)	0	2.41909525615921	0	1.99869073641423	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), cell envelope (No1)	0	2.41909525616213	0	1.99869073641436	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), cell envelope (No2)	0	0.819634557803789	0	0.69671573987455	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), cell envelope (arm)	0	2.41909525615862	0	1.998690736412	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), cell envelope (No1)	0	2.41909525616357	0	1.9986907364144	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), cell envelope (No2)	0	0.819634557803554	0	0.696715739874536	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), cell envelope (arm)	0	2.41909525615664	0	1.99869073641469	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), cell envelope (No1)	0	2.41909525616143	0	1.99869073641247	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), cell envelope (No2)	0	0.819634557804237	0	0.696715739873618	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), cell envelope (arm)	0	2.41909525616526	0	1.9986907364119	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), cell envelope (No1)	0	2.41909525615698	0	1.99869073641468	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), cell envelope (No2)	0	0.819634557802622	0	0.696715739873748	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), cell envelope (arm)	0	2.41909525616122	0	1.9986907364121	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), cell envelope (No1)	0	2.4190952561647	0	1.99869073641618	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), cell envelope (No2)	0	0.819634557805008	0	0.696715739873734	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), Golgi membrane (No1)	0	1.25459935241883	0	1.03656774044001	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), Golgi membrane (No1)	0	1.25459935241984	0	1.03656774043971	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), Golgi membrane (No1)	0	1.25459935241884	0	1.03656774044003	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), Golgi membrane (No1)	0	1.25459935241883	0	1.03656774044003	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), Golgi membrane (No1)	0	1.25459935241974	0	1.03656774044004	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), Golgi membrane (No1)	0	1.25459935242117	0	1.03656774044121	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), Golgi membrane (No1)	0	1.25459935241918	0	1.03656774044005	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), Golgi membrane (No1)	0	1.25459935241918	0	1.03656774043971	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), nucleus (No1)	0	0.660247025560373	0	0.545505436534375	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), nucleus (No1)	0	0.660247025558712	0	0.545505436532679	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), nucleus (No1)	0	0.660247025559071	0	0.545505436534347	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), nucleus (No1)	0	0.66024702555867	0	0.545505436534327	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), nucleus (No1)	0	0.660247025559252	0	0.54550543653437	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), nucleus (No1)	0	0.660247025559352	0	0.545505436533805	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), nucleus (No1)	0	0.660247025560548	0	0.545505436534274	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), nucleus (No1)	0	0.660247025558668	0	0.545505436533712	0
phosphatidylinositol 3-kinase (1-16:0, 2-16:1), vacuolar membrane (No1)	0	4.0391941712954e-05	0	3.33723149491246e-05	0
phosphatidylinositol 3-kinase (1-16:1, 2-16:1), vacuolar membrane (No1)	0	4.03904234309108e-05	0	3.33724850482103e-05	0
phosphatidylinositol 3-kinase (1-18:0, 2-16:1), vacuolar membrane (No1)	0	4.03904234309833e-05	0	3.33724850483182e-05	0
phosphatidylinositol 3-kinase (1-18:1, 2-16:1), vacuolar membrane (No1)	0	4.03904214040346e-05	0	3.33724850482844e-05	0
phosphatidylinositol 3-kinase (1-16:0, 2-18:1), vacuolar membrane (No1)	0	4.03904234309109e-05	0	3.33724850482868e-05	0
phosphatidylinositol 3-kinase (1-16:1, 2-18:1), vacuolar membrane (No1)	0	4.03904234271835e-05	0	3.33724850482743e-05	0
phosphatidylinositol 3-kinase (1-18:0, 2-18:1), vacuolar membrane (No1)	0	4.03904214021367e-05	0	3.33724850483136e-05	0
phosphatidylinositol 3-kinase (1-18:1, 2-18:1), vacuolar membrane (No1)	0	4.03904234332704e-05	0	3.33724850483387e-05	0
PI 4-P 5-kinase (1-16:0, 2-16:1), nucleus (No1)	0	0.660247025560373	0	0.545505436534375	0
PI 4-P 5-kinase (1-16:1, 2-16:1), nucleus (No1)	0	0.660247025558712	0	0.545505436532679	0
PI 4-P 5-kinase (1-18:0, 2-16:1), nucleus (No1)	0	0.660247025559071	0	0.545505436534347	0
PI 4-P 5-kinase (1-18:1, 2-16:1), nucleus (No1)	0	0.66024702555867	0	0.545505436534327	0
PI 4-P 5-kinase (1-16:0, 2-18:1), nucleus (No1)	0	0.660247025559252	0	0.54550543653437	0
PI 4-P 5-kinase (1-16:1, 2-18:1), nucleus (No1)	0	0.660247025559352	0	0.545505436533805	0
PI 4-P 5-kinase (1-18:0, 2-18:1), nucleus (No1)	0	0.660247025560548	0	0.545505436534274	0
PI 4-P 5-kinase (1-18:1, 2-18:1), nucleus (No1)	0	0.660247025558668	0	0.545505436533712	0
PI 4-P 5-kinase (1-16:0, 2-16:1), cell envelope (No1)	0	1.19720845519522	0	0.989150568941259	0
PI 4-P 5-kinase (1-16:1, 2-16:1), cell envelope (No1)	0	1.1972084551974	0	0.989150568941382	0
PI 4-P 5-kinase (1-18:0, 2-16:1), cell envelope (No1)	0	1.19720845519531	0	0.989150568941161	0
PI 4-P 5-kinase (1-18:1, 2-16:1), cell envelope (No1)	0	1.19720845519847	0	0.989150568941294	0
PI 4-P 5-kinase (1-16:0, 2-18:1), cell envelope (No1)	0	1.19720845519547	0	0.989150568939184	0
PI 4-P 5-kinase (1-16:1, 2-18:1), cell envelope (No1)	0	1.19720845519517	0	0.989150568939277	0
PI 4-P 5-kinase (1-18:0, 2-18:1), cell envelope (No1)	0	1.19720845519436	0	0.989150568941302	0
PI 4-P 5-kinase (1-18:1, 2-18:1), cell envelope (No1)	0	1.19720845519637	0	0.989150568942611	0
PI 3-P 5-kinase (1-16:0, 2-16:1), vacuolar membrane (No1)	0	9.22485115275238	0	7.6217025752989	0
PI 3-P 5-kinase (1-16:1, 2-16:1), vacuolar membrane (No1)	0	9.22485115274769	0	7.6217025753108	0
PI 3-P 5-kinase (1-18:0, 2-16:1), vacuolar membrane (No1)	0	9.22485115274765	0	7.62170257530845	0
PI 3-P 5-kinase (1-18:1, 2-16:1), vacuolar membrane (No1)	0	9.22485115275153	0	7.62170257530085	0
PI 3-P 5-kinase (1-16:0, 2-18:1), vacuolar membrane (No1)	0	9.22485115275022	0	7.62170257531086	0
PI 3-P 5-kinase (1-16:1, 2-18:1), vacuolar membrane (No1)	0	9.22485115275726	0	7.62170257530954	0
PI 3-P 5-kinase (1-18:0, 2-18:1), vacuolar membrane (No1)	0	9.2248511527621	0	7.62170257531078	0
PI 3-P 5-kinase (1-18:1, 2-18:1), vacuolar membrane (No1)	0	9.22485115275824	0	7.6217025752998	0
PE (1-16:0, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00309818222795085	0	0.00228263576588735	0
PE (1-16:1, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.0030979967429502	0	0.00228276624354589	0
PE (1-18:0, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00309663967871856	0	0.00228276599906816	0
PE (1-18:1, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00309253085001018	0	0.00228260152825798	0
PE (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00308548334380409	0	0.00228276591651254	0
PE (1-16:1, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.0030854836875421	0	0.00228276593886781	0
PE (1-18:0, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00308548368754495	0	0.00228276593886698	0
PE (1-18:1, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00308548368754269	0	0.00228276616533554	0
PE (1-16:0, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00309826926167699	0	0.00228263609031292	0
PE (1-16:1, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00309808442962683	0	0.00228263471192968	0
PE (1-18:0, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00309672730092274	0	0.00228276593399698	0
PE (1-18:1, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00309261780152963	0	0.00228260145303843	0
PE (1-16:0, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane (No1)	0	0.0030862900247008	0	0.00228276591651116	0
PE (1-16:1, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00308629036852636	0	0.00228276593400392	0
PE (1-18:0, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00308629036852538	0	0.00228276593399621	0
PE (1-18:1, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00308629036852467	0	0.00228276595636185	0
PE (1-16:0, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.0030981822381189	0	0.00228276614298079	0
PE (1-16:1, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00309799669284373	0	0.00228276620084029	0
PE (1-18:0, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane (No1)	0	0.00309663961845918	0	0.00228262517571114	0
