reaction_name	minFlux_mut	maxFlux_mut	minFlux_wt	maxFlux_wt	distinct_rxn_bool
MLCL (2-18:1, 3-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790984	0	21.2908999194474	0
MLCL (2-18:1, 3-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790972	0	21.2908999194526	0
MLCL (2-18:1, 3-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790901	0	21.2908999195237	0
MLCL (2-18:1, 3-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790703	0	21.2908999194867	0
MLCL (2-18:1, 3-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790602	0	21.2908999194357	0
MLCL (2-18:1, 3-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791071	0	21.2908999194405	0
MLCL (2-18:1, 3-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791042	0	21.2908999194539	0
MLCL (2-18:1, 3-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790952	0	21.2908999194565	0
MLCL (2-18:1, 3-18:0, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791068	0	21.2908999194894	0
MLCL (2-18:1, 3-18:0, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790722	0	21.2908999194303	0
MLCL (2-18:1, 3-18:0, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791072	0	21.290899919489	0
MLCL (2-18:1, 3-18:0, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791073	0	21.2908999194756	0
MLCL (2-18:1, 3-18:0, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.50566307906	0	21.2908999194386	0
MLCL (2-18:1, 3-18:0, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790718	0	21.2908999194618	0
MLCL (2-18:1, 3-18:0, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079073	0	21.2908999194552	0
MLCL (2-18:1, 3-18:0, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790598	0	21.290899919448	0
MLCL (2-18:1, 3-18:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790907	0	21.2908999194406	0
MLCL (2-18:1, 3-18:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790674	0	21.2908999194575	0
MLCL (2-18:1, 3-18:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790715	0	21.290899919452	0
MLCL (2-18:1, 3-18:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791022	0	21.2908999194907	0
MLCL (2-18:1, 3-18:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790636	0	21.2908999194418	0
MLCL (2-18:1, 3-18:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790719	0	21.2908999194417	0
MLCL (2-18:1, 3-18:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790685	0	21.2908999194554	0
MLCL (2-18:1, 3-18:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791058	0	21.2908999194756	0
MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790716	0	21.2908999194411	0
MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791064	0	21.2908999194752	0
MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790375	0	21.2908999194537	0
MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079062	0	21.2908999194893	0
MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079057	0	21.2908999194896	0
MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790955	0	21.2908999194519	0
MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790733	0	21.2908999194806	0
MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790617	0	21.2908999194524	0
MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790983	0	21.2908999194405	0
MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790716	0	21.290899919432	0
MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791095	0	21.2908999194851	0
MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791066	0	21.2908999194435	0
MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790909	0	21.2908999194891	0
MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790669	0	21.290899919475	0
MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790921	0	21.2908999194851	0
MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790625	0	21.2908999194868	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790719	0	21.2908999194641	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790899	0	21.2908999194551	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791069	0	21.2908999194389	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791011	0	21.2908999194507	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791068	0	21.2908999194537	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791013	0	21.2908999194891	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079103	0	21.2908999194892	0
MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790702	0	21.2908999194804	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790717	0	21.2908999194451	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791022	0	21.2908999194911	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790947	0	21.2908999194519	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790951	0	21.2908999194478	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790719	0	21.2908999194441	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791031	0	21.2908999194568	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079075	0	21.2908999194386	0
MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790996	0	21.290899919486	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790692	0	21.2908999194886	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790716	0	21.2908999194549	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790918	0	21.2908999194411	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791044	0	21.2908999194301	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790705	0	21.2908999194521	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079095	0	21.2908999194895	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079064	0	21.2908999194329	0
MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790952	0	21.2908999194394	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791054	0	21.2908999194452	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791071	0	21.2908999194868	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791088	0	21.2908999194661	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791029	0	21.2908999194897	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790714	0	21.2908999194538	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790675	0	21.2908999194898	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791041	0	21.2908999194863	0
MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790668	0	21.2908999194795	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790706	0	21.2908999194393	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791011	0	21.290899919454	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791068	0	21.290899919489	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790945	0	21.29089991949	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791066	0	21.2908999194495	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790968	0	21.2908999194892	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790686	0	21.2908999194386	0
MLCL (1-18:0, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790916	0	21.2908999194339	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791013	0	21.2908999194553	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790698	0	21.2908999194566	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791074	0	21.2908999194507	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790715	0	21.2908999194439	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790955	0	21.2908999194783	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791068	0	21.2908999194818	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079104	0	21.2908999194508	0
MLCL (1-18:0, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790946	0	21.2908999194482	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.50566307906	0	21.2908999194363	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790723	0	21.2908999194525	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790562	0	21.2908999194424	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791027	0	21.290899919443	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790612	0	21.2908999194721	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790534	0	21.2908999194347	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790957	0	21.2908999194568	0
MLCL (1-18:1, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791089	0	21.290899919455	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790957	0	21.2908999194437	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790715	0	21.290899919488	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790997	0	21.2908999194526	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790956	0	21.2908999194342	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791071	0	21.2908999194352	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790718	0	21.2908999194769	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079092	0	21.2908999194552	0
MLCL (1-18:1, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079063	0	21.2908999194448	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791063	0	21.2908999194551	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790581	0	21.290899919484	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791041	0	21.2908999194552	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791066	0	21.2908999194441	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790697	0	21.2908999194525	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790669	0	21.2908999194555	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791028	0	21.2908999194894	0
MLCL (1-16:0, 2-18:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790722	0	21.2908999194518	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079107	0	21.2908999194505	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790719	0	21.2908999194457	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791083	0	21.290899919491	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079057	0	21.2908999194889	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790526	0	21.2908999194892	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790912	0	21.2908999194482	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791434	0	21.2908999194523	0
MLCL (1-16:0, 2-18:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790735	0	21.290899919488	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790934	0	21.2908999194882	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790716	0	21.290899919478	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790925	0	21.2908999194526	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791068	0	21.2908999194393	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630791072	0	21.2908999194392	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079025	0	21.2908999194859	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790716	0	21.2908999194438	0
MLCL (1-16:1, 2-18:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079057	0	21.2908999194523	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790555	0	21.2908999194486	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790763	0	21.290899919442	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.505663079097	0	21.2908999194563	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790449	0	21.290899919489	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790624	0	21.2908999194897	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790625	0	21.2908999194416	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790576	0	21.2908999194448	0
MLCL (1-16:1, 2-18:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (No1)	0	22.5056630790577	0	21.2908999194772	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), cell envelope (arm)	0	2.57926539931701	0	1.99869076081956	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), cell envelope (No1)	0	2.57926539931815	0	1.99869076082232	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), cell envelope (No2)	0	0.559307158279049	0	0.696715748381623	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), cell envelope (arm)	0	2.57926539933307	0	1.99869076082313	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), cell envelope (No1)	0	2.57926539932712	0	1.99869076082637	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), cell envelope (No2)	0	0.559307158278544	0	0.696715748384048	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), cell envelope (arm)	0	2.57926539932034	0	1.99869076082076	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), cell envelope (No1)	0	2.57926539932354	0	1.99869076082363	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), cell envelope (No2)	0	0.559307158278271	0	0.696715748381856	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), cell envelope (arm)	0	2.57926539931636	0	1.9986907608207	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), cell envelope (No1)	0	2.57926539932079	0	1.99869076082149	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), cell envelope (No2)	0	0.559307158277971	0	0.696715748382928	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), cell envelope (arm)	0	2.57926539931763	0	1.99869076082393	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), cell envelope (No1)	0	2.57926539932144	0	1.9986907608173	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), cell envelope (No2)	0	0.559307158279293	0	0.696715748381791	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), cell envelope (arm)	0	2.57926539931558	0	1.99869076082245	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), cell envelope (No1)	0	2.5792653993209	0	1.99869076082044	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), cell envelope (No2)	0	0.559307158278548	0	0.696715748383085	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), cell envelope (arm)	0	2.57926539932435	0	1.99869076082396	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), cell envelope (No1)	0	2.57926539932033	0	1.9986907608234	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), cell envelope (No2)	0	0.559307158278543	0	0.696715748382121	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), cell envelope (arm)	0	2.57926539931908	0	1.99869076082354	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), cell envelope (No1)	0	2.57926539931952	0	1.99869076082396	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), cell envelope (No2)	0	0.559307158279223	0	0.696715748382771	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), vacuolar membrane (No1)	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), Golgi membrane (No1)	0	1.33766733305161	0	1.03656775309812	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), Golgi membrane (No1)	0	1.33766733305161	0	1.03656775309811	0
phosphatidylinositol 4-kinase (1-18:0, 2-16:1), Golgi membrane (No1)	0	1.33766733305161	0	1.03656775309812	0
phosphatidylinositol 4-kinase (1-18:1, 2-16:1), Golgi membrane (No1)	0	1.33766733305159	0	1.03656775309812	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:1), Golgi membrane (No1)	0	1.3376673330516	0	1.03656775309812	0
phosphatidylinositol 4-kinase (1-16:1, 2-18:1), Golgi membrane (No1)	0	1.3376673330516	0	1.03656775309791	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:1), Golgi membrane (No1)	0	1.33766733305159	0	1.03656775309812	0
phosphatidylinositol 4-kinase (1-18:1, 2-18:1), Golgi membrane (No1)	0	1.3376673330516	0	1.03656775309812	0
phosphatidylinositol 4-kinase (1-16:0, 2-16:1), nucleus (No1)	0	0.703962485020762	0	0.545505443195327	0
phosphatidylinositol 4-kinase (1-16:1, 2-16:1), nucleus (No1)	0	0.703962485019493	0	0.545505443196804	0
